date,home_team,away_team,home_goals,away_goals,result,home_shots,away_shots,home_shots_on_target,away_shots_on_target,odds_home,odds_draw,odds_away,league,season
09/08/2019,Monaco,Lyon,0,3,A,7,13,1,3,3.0,3.3,2.37,Ligue 1,2019/20
10/08/2019,Marseille,Reims,0,2,A,10,8,2,5,1.66,3.5,6.0,Ligue 1,2019/20
10/08/2019,Angers,Bordeaux,3,1,H,14,8,4,3,2.37,3.1,3.2,Ligue 1,2019/20
10/08/2019,Brest,Toulouse,1,1,D,16,13,5,3,2.37,3.2,3.1,Ligue 1,2019/20
10/08/2019,Dijon,St Etienne,1,2,A,15,12,7,4,4.0,3.2,2.05,Ligue 1,2019/20
10/08/2019,Montpellier,Rennes,0,1,A,24,9,5,3,2.25,3.1,3.5,Ligue 1,2019/20
10/08/2019,Nice,Amiens,2,1,H,17,8,6,2,2.2,3.0,3.8,Ligue 1,2019/20
11/08/2019,Lille,Nantes,2,1,H,13,13,3,3,1.95,3.3,4.2,Ligue 1,2019/20
11/08/2019,Strasbourg,Metz,1,1,D,13,7,2,3,2.05,3.2,4.0,Ligue 1,2019/20
11/08/2019,Paris SG,Nimes,3,0,H,12,5,5,1,1.1,10.0,23.0,Ligue 1,2019/20
16/08/2019,Lyon,Angers,6,0,H,11,10,9,3,1.5,4.33,6.0,Ligue 1,2019/20
17/08/2019,Nantes,Marseille,0,0,D,13,9,6,2,2.6,3.1,2.9,Ligue 1,2019/20
17/08/2019,Amiens,Lille,1,0,H,8,10,3,1,3.3,3.1,2.37,Ligue 1,2019/20
17/08/2019,Bordeaux,Montpellier,1,1,D,13,10,4,4,2.62,3.0,3.0,Ligue 1,2019/20
17/08/2019,Metz,Monaco,3,0,H,18,12,10,6,3.0,3.2,2.5,Ligue 1,2019/20
17/08/2019,Nimes,Nice,1,2,A,18,6,5,3,2.1,3.3,3.6,Ligue 1,2019/20
17/08/2019,Toulouse,Dijon,1,0,H,18,18,7,5,2.1,3.1,4.0,Ligue 1,2019/20
18/08/2019,St Etienne,Brest,1,1,D,19,9,5,4,1.61,3.75,6.0,Ligue 1,2019/20
18/08/2019,Reims,Strasbourg,0,0,D,11,4,1,1,2.0,3.2,4.0,Ligue 1,2019/20
18/08/2019,Rennes,Paris SG,2,1,H,11,9,4,2,8.0,5.25,1.36,Ligue 1,2019/20
24/08/2019,Amiens,Nantes,1,2,A,3,25,1,6,2.6,3.1,2.8,Ligue 1,2019/20
24/08/2019,Angers,Metz,3,0,H,15,4,5,2,2.1,3.25,3.75,Ligue 1,2019/20
24/08/2019,Brest,Reims,1,0,H,8,10,4,2,2.7,3.0,2.87,Ligue 1,2019/20
24/08/2019,Dijon,Bordeaux,0,2,A,10,10,1,3,2.62,3.1,2.8,Ligue 1,2019/20
25/08/2019,Monaco,Nimes,2,2,D,16,14,6,4,1.6,3.8,6.0,Ligue 1,2019/20
25/08/2019,Strasbourg,Rennes,0,2,A,19,7,3,4,2.75,3.1,2.7,Ligue 1,2019/20
25/08/2019,Paris SG,Toulouse,4,0,H,21,3,11,0,1.1,10.0,21.0,Ligue 1,2019/20
27/08/2019,Montpellier,Lyon,1,0,H,19,14,5,4,3.6,3.4,2.05,Ligue 1,2019/20
28/08/2019,Lille,St Etienne,3,0,H,16,9,7,4,2.2,3.2,3.4,Ligue 1,2019/20
28/08/2019,Nice,Marseille,1,2,A,12,12,3,5,3.0,3.2,2.4,Ligue 1,2019/20
30/08/2019,Metz,Paris SG,0,2,A,7,10,2,4,7.5,4.75,1.4,Ligue 1,2019/20
31/08/2019,Lyon,Bordeaux,1,1,D,10,18,3,6,1.36,5.0,8.5,Ligue 1,2019/20
31/08/2019,Angers,Dijon,2,0,H,12,5,3,2,1.7,3.6,5.0,Ligue 1,2019/20
31/08/2019,Nantes,Montpellier,1,0,H,14,8,7,1,2.1,3.1,3.75,Ligue 1,2019/20
31/08/2019,Nimes,Brest,3,0,H,21,7,8,3,2.0,3.25,4.2,Ligue 1,2019/20
31/08/2019,Toulouse,Amiens,2,0,H,13,10,4,1,2.05,3.0,4.2,Ligue 1,2019/20
01/09/2019,Reims,Lille,2,0,H,12,11,5,3,2.87,2.87,2.8,Ligue 1,2019/20
01/09/2019,Rennes,Nice,1,2,A,11,11,3,7,1.72,3.5,5.5,Ligue 1,2019/20
01/09/2019,Strasbourg,Monaco,2,2,D,14,16,5,6,2.7,3.2,2.75,Ligue 1,2019/20
01/09/2019,Marseille,St Etienne,1,0,H,9,12,2,3,2.05,3.5,3.6,Ligue 1,2019/20
13/09/2019,Lille,Angers,2,1,H,13,8,4,4,1.95,3.2,4.5,Ligue 1,2019/20
13/09/2019,Amiens,Lyon,2,2,D,11,12,2,6,5.0,3.75,1.72,Ligue 1,2019/20
14/09/2019,Paris SG,Strasbourg,1,0,H,16,6,7,3,1.2,7.0,13.0,Ligue 1,2019/20
14/09/2019,Bordeaux,Metz,2,0,H,15,15,6,3,1.85,3.3,4.75,Ligue 1,2019/20
14/09/2019,Brest,Rennes,0,0,D,10,9,2,2,3.3,3.3,2.25,Ligue 1,2019/20
14/09/2019,Dijon,Nimes,0,0,D,16,7,2,3,2.7,3.3,2.62,Ligue 1,2019/20
14/09/2019,Montpellier,Nice,2,1,H,17,13,8,5,2.0,3.5,3.75,Ligue 1,2019/20
15/09/2019,Nantes,Reims,1,0,H,8,9,4,1,2.05,3.1,4.0,Ligue 1,2019/20
15/09/2019,St Etienne,Toulouse,2,2,D,14,10,4,7,1.61,4.0,5.5,Ligue 1,2019/20
15/09/2019,Monaco,Marseille,3,4,A,12,13,8,6,2.4,3.6,2.8,Ligue 1,2019/20
20/09/2019,Strasbourg,Nantes,2,1,H,17,10,5,3,2.45,3.0,3.1,Ligue 1,2019/20
21/09/2019,Marseille,Montpellier,1,1,D,24,3,5,2,2.0,3.2,4.2,Ligue 1,2019/20
21/09/2019,Bordeaux,Brest,2,2,D,18,13,5,3,1.8,3.4,5.0,Ligue 1,2019/20
21/09/2019,Metz,Amiens,1,2,A,13,9,4,5,2.1,3.1,4.0,Ligue 1,2019/20
21/09/2019,Nice,Dijon,2,1,H,16,13,6,7,1.7,3.4,5.75,Ligue 1,2019/20
21/09/2019,Nimes,Toulouse,1,0,H,19,9,4,2,2.05,3.4,3.75,Ligue 1,2019/20
21/09/2019,Reims,Monaco,0,0,D,16,12,4,4,2.6,3.2,2.87,Ligue 1,2019/20
22/09/2019,Rennes,Lille,1,1,D,11,15,3,6,2.45,3.1,3.1,Ligue 1,2019/20
22/09/2019,Angers,St Etienne,4,1,H,14,6,5,2,2.15,3.3,3.5,Ligue 1,2019/20
22/09/2019,Lyon,Paris SG,0,1,A,12,21,0,7,3.9,4.0,1.85,Ligue 1,2019/20
24/09/2019,Dijon,Marseille,0,0,D,18,9,6,2,3.6,3.5,2.0,Ligue 1,2019/20
24/09/2019,Monaco,Nice,3,1,H,17,10,5,3,2.0,3.5,3.8,Ligue 1,2019/20
25/09/2019,Amiens,Bordeaux,1,3,A,11,15,3,6,2.5,3.0,3.2,Ligue 1,2019/20
25/09/2019,Brest,Lyon,2,2,D,13,11,5,5,4.75,3.8,1.72,Ligue 1,2019/20
25/09/2019,Lille,Strasbourg,2,0,H,12,5,5,1,1.83,3.4,4.75,Ligue 1,2019/20
25/09/2019,Montpellier,Nimes,1,0,H,12,15,4,3,1.9,3.4,4.33,Ligue 1,2019/20
25/09/2019,Nantes,Rennes,1,0,H,8,6,2,2,2.3,3.1,3.4,Ligue 1,2019/20
25/09/2019,St Etienne,Metz,0,1,A,15,12,3,1,1.8,3.5,4.75,Ligue 1,2019/20
25/09/2019,Toulouse,Angers,0,2,A,6,22,1,6,2.75,3.1,2.75,Ligue 1,2019/20
25/09/2019,Paris SG,Reims,0,2,A,12,13,3,2,1.14,8.0,19.0,Ligue 1,2019/20
28/09/2019,Lyon,Nantes,0,1,A,14,11,7,2,1.55,3.8,7.0,Ligue 1,2019/20
28/09/2019,Bordeaux,Paris SG,0,1,A,4,21,1,7,6.0,4.75,1.5,Ligue 1,2019/20
28/09/2019,Angers,Amiens,1,1,D,23,8,6,4,1.75,3.4,5.5,Ligue 1,2019/20
28/09/2019,Metz,Toulouse,2,2,D,13,15,3,6,2.1,3.25,3.8,Ligue 1,2019/20
28/09/2019,Monaco,Brest,4,1,H,21,5,13,1,1.5,4.0,7.5,Ligue 1,2019/20
28/09/2019,Nice,Lille,1,1,D,12,11,5,6,2.9,3.2,2.55,Ligue 1,2019/20
28/09/2019,Reims,Dijon,1,2,A,18,11,2,4,1.72,3.4,5.75,Ligue 1,2019/20
29/09/2019,Strasbourg,Montpellier,1,0,H,8,11,3,3,2.3,3.2,3.25,Ligue 1,2019/20
29/09/2019,Nimes,St Etienne,0,1,A,22,6,8,4,2.37,3.2,3.2,Ligue 1,2019/20
29/09/2019,Marseille,Rennes,1,1,D,17,12,5,2,1.9,3.6,4.0,Ligue 1,2019/20
04/10/2019,Amiens,Marseille,3,1,H,11,13,5,4,3.2,3.25,2.3,Ligue 1,2019/20
05/10/2019,Paris SG,Angers,4,0,H,15,10,8,2,1.2,7.5,12.0,Ligue 1,2019/20
05/10/2019,Brest,Metz,2,0,H,7,12,3,4,2.5,3.25,2.9,Ligue 1,2019/20
05/10/2019,Dijon,Strasbourg,1,0,H,8,15,3,2,2.7,3.1,2.8,Ligue 1,2019/20
05/10/2019,Montpellier,Monaco,3,1,H,17,14,10,4,3.0,3.2,2.5,Ligue 1,2019/20
05/10/2019,Nantes,Nice,1,0,H,14,6,5,2,2.05,3.3,3.8,Ligue 1,2019/20
05/10/2019,Toulouse,Bordeaux,1,3,A,15,10,4,4,2.5,3.1,3.1,Ligue 1,2019/20
