date,home_team,away_team,home_goals,away_goals,result,home_shots,away_shots,home_shots_on_target,away_shots_on_target,odds_home,odds_draw,odds_away,league,season
05/08/2022,Lyon,Ajaccio,2,1,H,11,8,6,4,1.33,5.25,8.5,Ligue 1,2022/23
06/08/2022,Strasbourg,Monaco,1,2,A,11,24,7,11,2.62,3.25,2.75,Ligue 1,2022/23
06/08/2022,Clermont,Paris SG,0,5,A,7,18,1,12,9.5,6.5,1.25,Ligue 1,2022/23
07/08/2022,Toulouse,Nice,1,1,D,6,11,4,4,2.87,3.3,2.5,Ligue 1,2022/23
07/08/2022,Angers,Nantes,0,0,D,16,14,6,4,2.7,3.25,2.7,Ligue 1,2022/23
07/08/2022,Lens,Brest,3,2,H,17,6,7,4,1.57,4.33,5.25,Ligue 1,2022/23
07/08/2022,Lille,Auxerre,4,1,H,16,10,7,2,1.7,4.0,4.5,Ligue 1,2022/23
07/08/2022,Montpellier,Troyes,3,2,H,17,15,6,10,2.2,3.5,3.3,Ligue 1,2022/23
07/08/2022,Rennes,Lorient,0,1,A,21,8,6,2,1.36,5.25,8.5,Ligue 1,2022/23
07/08/2022,Marseille,Reims,4,1,H,16,16,6,6,1.57,4.2,5.5,Ligue 1,2022/23
12/08/2022,Nantes,Lille,1,1,D,10,16,1,5,3.0,3.4,2.4,Ligue 1,2022/23
13/08/2022,Monaco,Rennes,1,1,D,12,24,4,8,2.15,3.5,3.25,Ligue 1,2022/23
13/08/2022,Paris SG,Montpellier,5,2,H,20,7,10,4,1.08,12.0,21.0,Ligue 1,2022/23
14/08/2022,Ajaccio,Lens,0,0,D,9,12,2,3,3.2,3.25,2.3,Ligue 1,2022/23
14/08/2022,Auxerre,Angers,2,2,D,11,11,4,2,2.2,3.25,3.5,Ligue 1,2022/23
14/08/2022,Reims,Clermont,2,4,A,9,10,6,5,2.15,3.2,3.6,Ligue 1,2022/23
14/08/2022,Troyes,Toulouse,0,3,A,12,10,2,4,2.7,3.2,2.7,Ligue 1,2022/23
14/08/2022,Nice,Strasbourg,1,1,D,13,9,3,5,2.15,3.3,3.5,Ligue 1,2022/23
14/08/2022,Brest,Marseille,1,1,D,17,5,5,2,4.2,3.8,1.83,Ligue 1,2022/23
19/08/2022,Lyon,Troyes,4,1,H,16,4,8,1,1.28,5.75,9.0,Ligue 1,2022/23
20/08/2022,Monaco,Lens,1,4,A,12,14,5,6,1.75,3.8,4.33,Ligue 1,2022/23
20/08/2022,Marseille,Nantes,2,1,H,16,12,5,3,1.6,4.2,5.5,Ligue 1,2022/23
21/08/2022,Strasbourg,Reims,1,1,D,12,12,3,6,1.75,3.5,4.75,Ligue 1,2022/23
21/08/2022,Angers,Brest,1,3,A,7,11,5,7,2.3,3.25,3.2,Ligue 1,2022/23
21/08/2022,Clermont,Nice,1,0,H,7,13,2,4,3.75,3.4,2.05,Ligue 1,2022/23
21/08/2022,Montpellier,Auxerre,1,2,A,13,7,7,2,2.1,3.4,3.5,Ligue 1,2022/23
21/08/2022,Toulouse,Lorient,2,2,D,16,14,8,4,2.05,3.5,3.6,Ligue 1,2022/23
21/08/2022,Rennes,Ajaccio,2,1,H,16,10,7,3,1.4,4.75,8.0,Ligue 1,2022/23
21/08/2022,Lille,Paris SG,1,7,A,16,16,10,9,6.0,4.75,1.5,Ligue 1,2022/23
26/08/2022,Ajaccio,Lille,1,3,A,13,7,2,4,3.4,3.2,2.2,Ligue 1,2022/23
27/08/2022,Auxerre,Strasbourg,1,0,H,7,14,3,4,3.5,3.6,2.05,Ligue 1,2022/23
27/08/2022,Lens,Rennes,2,1,H,17,12,4,6,2.55,3.5,2.7,Ligue 1,2022/23
28/08/2022,Nantes,Toulouse,3,1,H,16,9,8,3,2.37,3.3,3.0,Ligue 1,2022/23
28/08/2022,Brest,Montpellier,0,7,A,6,14,0,8,1.9,3.6,4.0,Ligue 1,2022/23
28/08/2022,Lorient,Clermont,2,1,H,22,9,9,2,2.05,3.4,3.8,Ligue 1,2022/23
28/08/2022,Nice,Marseille,0,3,A,16,13,2,4,2.7,3.5,2.55,Ligue 1,2022/23
28/08/2022,Troyes,Angers,3,1,H,25,7,11,3,2.45,3.3,2.9,Ligue 1,2022/23
28/08/2022,Reims,Lyon,1,1,D,8,18,5,5,4.2,4.0,1.75,Ligue 1,2022/23
28/08/2022,Paris SG,Monaco,1,1,D,18,4,5,3,1.18,8.0,13.0,Ligue 1,2022/23
31/08/2022,Angers,Reims,2,4,A,10,11,3,5,2.45,3.3,2.87,Ligue 1,2022/23
31/08/2022,Lyon,Auxerre,2,1,H,20,6,8,2,1.28,6.0,8.5,Ligue 1,2022/23
31/08/2022,Monaco,Troyes,2,4,A,8,19,6,11,1.36,5.25,8.0,Ligue 1,2022/23
31/08/2022,Montpellier,Ajaccio,2,0,H,9,15,4,0,2.1,3.3,3.6,Ligue 1,2022/23
31/08/2022,Strasbourg,Nantes,1,1,D,5,12,2,3,1.85,3.6,4.2,Ligue 1,2022/23
31/08/2022,Lens,Lorient,5,2,H,15,10,8,3,1.53,4.0,6.5,Ligue 1,2022/23
31/08/2022,Lille,Nice,1,2,A,18,3,6,2,2.0,3.5,3.75,Ligue 1,2022/23
31/08/2022,Marseille,Clermont,1,0,H,21,3,7,0,1.36,5.0,8.5,Ligue 1,2022/23
31/08/2022,Rennes,Brest,3,1,H,16,7,9,2,1.45,4.75,6.5,Ligue 1,2022/23
31/08/2022,Toulouse,Paris SG,0,3,A,14,20,7,13,13.0,7.0,1.2,Ligue 1,2022/23
03/09/2022,Auxerre,Marseille,0,2,A,8,15,2,7,4.75,4.0,1.66,Ligue 1,2022/23
03/09/2022,Lyon,Angers,5,0,H,16,8,9,3,1.28,5.75,10.0,Ligue 1,2022/23
03/09/2022,Nantes,Paris SG,0,3,A,10,19,1,7,9.5,6.5,1.28,Ligue 1,2022/23
04/09/2022,Montpellier,Lille,1,3,A,4,26,2,7,3.25,3.75,2.1,Ligue 1,2022/23
04/09/2022,Ajaccio,Lorient,0,1,A,16,7,3,4,2.45,3.2,2.9,Ligue 1,2022/23
04/09/2022,Brest,Strasbourg,1,1,D,11,10,2,3,2.8,3.4,2.45,Ligue 1,2022/23
04/09/2022,Clermont,Toulouse,2,0,H,12,14,3,4,2.8,3.5,2.4,Ligue 1,2022/23
04/09/2022,Reims,Lens,1,1,D,17,20,4,4,3.2,3.5,2.25,Ligue 1,2022/23
04/09/2022,Troyes,Rennes,1,1,D,9,19,1,6,4.33,4.0,1.75,Ligue 1,2022/23
04/09/2022,Nice,Monaco,0,1,A,12,14,5,2,2.7,3.6,2.37,Ligue 1,2022/23
07/09/2022,Lorient,Lyon,3,1,H,11,15,6,7,4.5,4.5,1.65,Ligue 1,2022/23
09/09/2022,Lens,Troyes,1,0,H,12,7,3,2,1.5,4.5,6.0,Ligue 1,2022/23
10/09/2022,Paris SG,Brest,1,0,H,13,6,4,3,1.07,13.0,23.0,Ligue 1,2022/23
10/09/2022,Marseille,Lille,2,1,H,14,7,7,3,1.95,3.75,3.75,Ligue 1,2022/23
11/09/2022,Strasbourg,Clermont,0,0,D,12,10,4,4,1.66,3.75,5.5,Ligue 1,2022/23
11/09/2022,Ajaccio,Nice,0,1,A,9,12,3,3,3.3,3.0,2.4,Ligue 1,2022/23
11/09/2022,Angers,Montpellier,2,1,H,11,7,5,2,2.4,3.6,2.75,Ligue 1,2022/23
11/09/2022,Lorient,Nantes,3,2,H,13,9,5,4,2.1,3.25,3.75,Ligue 1,2022/23
11/09/2022,Toulouse,Reims,1,0,H,14,11,3,1,2.2,3.5,3.2,Ligue 1,2022/23
11/09/2022,Rennes,Auxerre,5,0,H,12,7,9,3,1.4,4.75,8.0,Ligue 1,2022/23
11/09/2022,Monaco,Lyon,2,1,H,11,20,4,6,2.5,3.5,2.7,Ligue 1,2022/23
16/09/2022,Auxerre,Lorient,1,3,A,17,12,5,8,2.7,3.3,2.6,Ligue 1,2022/23
17/09/2022,Montpellier,Strasbourg,2,1,H,10,8,4,2,2.45,3.6,2.7,Ligue 1,2022/23
17/09/2022,Lille,Toulouse,2,1,H,10,14,4,5,1.75,3.9,4.5,Ligue 1,2022/23
18/09/2022,Reims,Monaco,0,3,A,9,20,2,11,3.1,3.5,2.25,Ligue 1,2022/23
18/09/2022,Brest,Ajaccio,0,1,A,8,6,4,4,2.05,3.3,4.0,Ligue 1,2022/23
18/09/2022,Clermont,Troyes,1,3,A,14,9,2,4,2.25,3.4,3.2,Ligue 1,2022/23
18/09/2022,Marseille,Rennes,1,1,D,15,12,4,4,2.05,3.6,3.6,Ligue 1,2022/23
18/09/2022,Nice,Angers,0,1,A,18,16,5,3,1.61,4.0,5.5,Ligue 1,2022/23
18/09/2022,Nantes,Lens,0,0,D,12,8,4,2,3.1,3.5,2.2,Ligue 1,2022/23
18/09/2022,Lyon,Paris SG,0,1,A,12,15,3,8,4.5,4.75,1.61,Ligue 1,2022/23
30/09/2022,Angers,Marseille,0,3,A,16,15,5,7,4.5,3.8,1.72,Ligue 1,2022/23
01/10/2022,Strasbourg,Rennes,1,3,A,9,17,3,7,3.0,3.5,2.3,Ligue 1,2022/23
01/10/2022,Paris SG,Nice,2,1,H,12,4,4,1,1.16,8.5,13.0,Ligue 1,2022/23
02/10/2022,Lorient,Lille,2,1,H,7,20,4,4,2.87,3.6,2.37,Ligue 1,2022/23
