date,home_team,away_team,home_goals,away_goals,result,home_shots,away_shots,home_shots_on_target,away_shots_on_target,odds_home,odds_draw,odds_away,league,season
24/09/17,Cagliari,Chievo,0,2,A,15,16,3,4,2.25,3.3,3.3,Serie A,2017/18
24/09/17,Crotone,Benevento,2,0,H,17,16,4,2,1.91,3.4,4.33,Serie A,2017/18
24/09/17,Fiorentina,Atalanta,1,1,D,10,16,2,5,2.2,3.4,3.2,Serie A,2017/18
24/09/17,Inter,Genoa,1,0,H,14,9,7,3,1.3,5.5,10.0,Serie A,2017/18
24/09/17,Sampdoria,Milan,2,0,H,12,6,4,0,3.5,3.75,2.0,Serie A,2017/18
24/09/17,Sassuolo,Bologna,0,1,A,8,8,3,4,2.1,3.3,3.75,Serie A,2017/18
24/09/17,Verona,Lazio,0,3,A,9,12,2,5,5.5,4.0,1.62,Serie A,2017/18
30/09/17,Genoa,Bologna,0,1,A,18,8,7,4,2.25,3.2,3.3,Serie A,2017/18
30/09/17,Udinese,Sampdoria,4,0,H,15,13,7,2,2.7,3.25,2.6,Serie A,2017/18
01/10/17,Atalanta,Juventus,2,2,D,7,16,3,8,4.75,3.75,1.7,Serie A,2017/18
01/10/17,Benevento,Inter,1,2,A,11,22,2,7,11.0,5.0,1.29,Serie A,2017/18
01/10/17,Chievo,Fiorentina,2,1,H,13,22,6,4,2.8,3.25,2.5,Serie A,2017/18
01/10/17,Lazio,Sassuolo,6,1,H,22,8,13,6,1.4,4.5,8.0,Serie A,2017/18
01/10/17,Milan,Roma,0,2,A,17,11,3,6,2.55,3.4,2.63,Serie A,2017/18
01/10/17,Napoli,Cagliari,3,0,H,25,4,6,0,1.13,8.0,21.0,Serie A,2017/18
01/10/17,Spal,Crotone,1,1,D,17,13,5,4,1.91,3.4,4.0,Serie A,2017/18
01/10/17,Torino,Verona,2,2,D,12,20,5,7,1.33,5.0,9.0,Serie A,2017/18
14/10/17,Juventus,Lazio,1,2,A,18,10,6,5,1.53,4.5,5.75,Serie A,2017/18
14/10/17,Roma,Napoli,0,1,A,10,16,2,6,3.2,3.4,2.25,Serie A,2017/18
15/10/17,Bologna,Spal,2,1,H,14,7,2,2,1.75,3.5,5.25,Serie A,2017/18
15/10/17,Cagliari,Genoa,2,3,A,12,18,7,11,2.25,3.3,3.3,Serie A,2017/18
15/10/17,Crotone,Torino,2,2,D,9,21,3,9,3.75,3.5,2.0,Serie A,2017/18
15/10/17,Fiorentina,Udinese,2,1,H,13,8,6,2,1.67,3.8,5.5,Serie A,2017/18
15/10/17,Inter,Milan,3,2,H,15,21,6,6,2.2,3.4,3.4,Serie A,2017/18
15/10/17,Sampdoria,Atalanta,3,1,H,11,21,7,11,2.8,3.3,2.6,Serie A,2017/18
15/10/17,Sassuolo,Chievo,0,0,D,18,9,4,2,2.25,3.3,3.3,Serie A,2017/18
16/10/17,Verona,Benevento,1,0,H,13,8,3,1,1.91,3.5,4.2,Serie A,2017/18
21/10/17,Napoli,Inter,0,0,D,12,11,3,2,1.61,4.2,5.0,Serie A,2017/18
21/10/17,Sampdoria,Crotone,5,0,H,6,8,5,2,1.53,3.79,7.5,Serie A,2017/18
22/10/17,Atalanta,Bologna,1,0,H,20,6,2,0,1.6,3.75,6.5,Serie A,2017/18
22/10/17,Benevento,Fiorentina,0,3,A,9,14,1,7,6.0,3.79,1.57,Serie A,2017/18
22/10/17,Chievo,Verona,3,2,H,22,11,8,3,1.9,3.39,4.33,Serie A,2017/18
22/10/17,Lazio,Cagliari,3,0,H,10,12,3,5,1.28,6.0,9.0,Serie A,2017/18
22/10/17,Milan,Genoa,0,0,D,18,12,7,2,1.44,4.33,8.0,Serie A,2017/18
22/10/17,Spal,Sassuolo,0,1,A,13,12,2,2,2.6,3.29,2.75,Serie A,2017/18
22/10/17,Torino,Roma,0,1,A,5,16,0,5,3.75,3.6,1.95,Serie A,2017/18
22/10/17,Udinese,Juventus,2,6,A,11,13,4,5,7.5,4.5,1.44,Serie A,2017/18
24/10/17,Inter,Sampdoria,3,2,H,24,12,8,2,1.44,4.75,7.0,Serie A,2017/18
25/10/17,Atalanta,Verona,3,0,H,23,11,7,4,1.36,5.0,8.5,Serie A,2017/18
25/10/17,Bologna,Lazio,1,2,A,7,14,3,3,5.25,3.75,1.7,Serie A,2017/18
25/10/17,Cagliari,Benevento,2,1,H,13,9,5,3,1.44,4.5,7.5,Serie A,2017/18
25/10/17,Chievo,Milan,1,4,A,9,17,3,4,3.6,3.25,2.14,Serie A,2017/18
25/10/17,Fiorentina,Torino,3,0,H,15,5,7,0,1.85,3.79,4.0,Serie A,2017/18
25/10/17,Genoa,Napoli,2,3,A,7,19,4,6,9.0,5.25,1.33,Serie A,2017/18
25/10/17,Juventus,Spal,4,1,H,16,6,6,2,1.12,9.0,21.0,Serie A,2017/18
25/10/17,Roma,Crotone,1,0,H,20,3,4,2,1.16,8.0,15.0,Serie A,2017/18
25/10/17,Sassuolo,Udinese,0,1,A,11,8,3,2,2.0,3.5,3.75,Serie A,2017/18
28/10/17,Milan,Juventus,0,2,A,11,9,4,4,4.2,3.5,1.9,Serie A,2017/18
28/10/17,Roma,Bologna,1,0,H,15,10,3,2,1.28,5.75,10.0,Serie A,2017/18
29/10/17,Benevento,Lazio,1,5,A,19,12,6,9,11.0,5.5,1.28,Serie A,2017/18
29/10/17,Crotone,Fiorentina,2,1,H,11,17,5,3,5.5,3.75,1.64,Serie A,2017/18
29/10/17,Napoli,Sassuolo,3,1,H,26,8,9,1,1.14,9.0,15.0,Serie A,2017/18
29/10/17,Sampdoria,Chievo,4,1,H,15,13,7,6,1.83,3.6,4.5,Serie A,2017/18
29/10/17,Spal,Genoa,1,0,H,7,13,3,2,3.1,3.1,2.5,Serie A,2017/18
29/10/17,Torino,Cagliari,2,1,H,19,7,6,3,1.6,4.33,5.25,Serie A,2017/18
29/10/17,Udinese,Atalanta,2,1,H,7,7,4,2,3.6,3.39,2.1,Serie A,2017/18
30/10/17,Verona,Inter,1,2,A,10,17,2,4,7.5,5.0,1.39,Serie A,2017/18
04/11/17,Bologna,Crotone,2,3,A,15,10,5,6,1.8,3.5,4.75,Serie A,2017/18
04/11/17,Genoa,Sampdoria,0,2,A,14,11,2,5,3.0,3.1,2.54,Serie A,2017/18
05/11/17,Atalanta,Spal,1,1,D,9,11,3,3,1.3,5.25,10.0,Serie A,2017/18
05/11/17,Cagliari,Verona,2,1,H,22,9,9,2,1.9,3.29,4.5,Serie A,2017/18
05/11/17,Chievo,Napoli,0,0,D,3,19,1,5,7.5,5.0,1.39,Serie A,2017/18
05/11/17,Fiorentina,Roma,2,4,A,20,21,6,10,3.0,3.5,2.29,Serie A,2017/18
05/11/17,Inter,Torino,1,1,D,20,7,5,3,1.5,4.33,6.5,Serie A,2017/18
05/11/17,Juventus,Benevento,2,1,H,27,3,8,1,1.06,13.0,34.0,Serie A,2017/18
05/11/17,Sassuolo,Milan,0,2,A,6,14,1,10,3.75,3.39,2.04,Serie A,2017/18
18/11/17,Napoli,Milan,2,1,H,16,13,10,3,1.44,4.59,7.0,Serie A,2017/18
18/11/17,Roma,Lazio,2,1,H,16,12,7,2,2.1,3.5,3.39,Serie A,2017/18
19/11/17,Benevento,Sassuolo,1,2,A,13,15,6,5,3.39,3.6,2.04,Serie A,2017/18
19/11/17,Crotone,Genoa,0,1,A,11,10,5,7,3.1,3.2,2.45,Serie A,2017/18
19/11/17,Inter,Atalanta,2,0,H,8,8,4,1,1.75,3.75,4.75,Serie A,2017/18
19/11/17,Sampdoria,Juventus,3,2,H,9,19,5,4,7.0,4.0,1.53,Serie A,2017/18
19/11/17,Spal,Fiorentina,1,1,D,7,20,1,5,3.79,3.6,1.95,Serie A,2017/18
19/11/17,Torino,Chievo,1,1,D,19,12,5,4,1.83,3.6,4.5,Serie A,2017/18
19/11/17,Udinese,Cagliari,0,1,A,14,12,5,4,1.95,3.6,3.79,Serie A,2017/18
20/11/17,Verona,Bologna,2,3,A,17,12,5,5,2.87,3.2,2.6,Serie A,2017/18
25/11/17,Bologna,Sampdoria,3,0,H,11,20,6,7,2.6,3.29,2.75,Serie A,2017/18
25/11/17,Cagliari,Inter,1,3,A,15,10,4,4,5.0,4.0,1.66,Serie A,2017/18
25/11/17,Chievo,Spal,2,1,H,12,14,3,5,1.9,3.5,4.2,Serie A,2017/18
25/11/17,Sassuolo,Verona,0,2,A,20,9,3,6,1.66,4.0,5.0,Serie A,2017/18
26/11/17,Genoa,Roma,1,1,D,9,14,4,4,5.0,3.75,1.72,Serie A,2017/18
26/11/17,Juventus,Crotone,3,0,H,25,4,10,1,1.14,8.0,19.0,Serie A,2017/18
26/11/17,Lazio,Fiorentina,1,1,D,13,16,7,8,1.64,4.2,5.0,Serie A,2017/18
26/11/17,Milan,Torino,0,0,D,17,8,6,2,1.75,3.75,4.75,Serie A,2017/18
26/11/17,Udinese,Napoli,0,1,A,10,9,2,4,7.5,5.5,1.36,Serie A,2017/18
27/11/17,Atalanta,Benevento,1,0,H,14,6,4,2,1.22,6.0,12.0,Serie A,2017/18
01/12/17,Napoli,Juventus,0,1,A,21,7,6,4,2.0,3.39,4.0,Serie A,2017/18
01/12/17,Roma,Spal,3,1,H,37,3,15,2,1.22,6.5,12.0,Serie A,2017/18
02/12/17,Torino,Atalanta,1,1,D,9,14,4,6,2.45,3.39,2.87,Serie A,2017/18
03/12/17,Benevento,Milan,2,2,D,17,12,6,7,9.0,5.0,1.36,Serie A,2017/18
03/12/17,Bologna,Cagliari,1,1,D,13,8,3,2,2.0,3.29,4.0,Serie A,2017/18
03/12/17,Fiorentina,Sassuolo,3,0,H,23,8,9,1,1.57,4.0,6.0,Serie A,2017/18
03/12/17,Inter,Chievo,5,0,H,37,7,13,4,1.39,4.75,8.0,Serie A,2017/18
03/12/17,Sampdoria,Lazio,1,2,A,16,14,3,3,3.6,3.6,2.0,Serie A,2017/18
04/12/17,Crotone,Udinese,0,3,A,9,15,2,6,2.87,3.1,2.62,Serie A,2017/18
04/12/17,Verona,Genoa,0,1,A,15,9,3,1,3.5,3.29,2.14,Serie A,2017/18
09/12/17,Cagliari,Sampdoria,2,2,D,14,16,6,9,2.6,3.39,2.7,Serie A,2017/18
09/12/17,Juventus,Inter,0,0,D,19,6,8,1,1.7,3.75,5.25,Serie A,2017/18
10/12/17,Chievo,Roma,0,0,D,9,24,1,8,5.5,4.0,1.61,Serie A,2017/18
10/12/17,Milan,Bologna,2,1,H,21,10,7,2,1.5,4.2,7.0,Serie A,2017/18
10/12/17,Napoli,Fiorentina,0,0,D,10,6,4,3,1.36,5.5,7.5,Serie A,2017/18
10/12/17,Sassuolo,Crotone,2,1,H,16,8,7,2,1.83,3.6,4.5,Serie A,2017/18
10/12/17,Spal,Verona,2,2,D,19,16,10,8,2.04,3.5,3.6,Serie A,2017/18
10/12/17,Udinese,Benevento,2,0,H,9,20,2,5,1.5,4.2,7.0,Serie A,2017/18
11/12/17,Lazio,Torino,1,3,A,20,18,7,6,1.5,4.75,5.75,Serie A,2017/18
12/12/17,Genoa,Atalanta,1,2,A,15,13,4,7,3.1,3.29,2.37,Serie A,2017/18
16/12/17,Inter,Udinese,1,3,A,26,8,8,5,1.33,5.25,9.0,Serie A,2017/18
16/12/17,Roma,Cagliari,1,0,H,21,3,6,0,1.25,6.0,12.0,Serie A,2017/18
16/12/17,Torino,Napoli,1,3,A,8,12,2,4,5.5,3.89,1.61,Serie A,2017/18
17/12/17,Atalanta,Lazio,3,3,D,13,13,6,4,2.37,3.39,3.0,Serie A,2017/18
17/12/17,Benevento,Spal,1,2,A,16,14,4,5,2.87,3.1,2.62,Serie A,2017/18
17/12/17,Bologna,Juventus,0,3,A,3,11,1,6,7.0,4.75,1.44,Serie A,2017/18
17/12/17,Crotone,Chievo,1,0,H,15,15,6,4,3.2,3.2,2.37,Serie A,2017/18
17/12/17,Fiorentina,Genoa,0,0,D,22,5,4,3,1.57,4.0,6.0,Serie A,2017/18
17/12/17,Sampdoria,Sassuolo,0,1,A,13,15,2,7,1.8,4.0,4.2,Serie A,2017/18
17/12/17,Verona,Milan,3,0,H,6,30,4,8,5.5,4.33,1.57,Serie A,2017/18
22/12/17,Cagliari,Fiorentina,0,1,A,8,26,1,7,3.25,3.29,2.25,Serie A,2017/18
22/12/17,Chievo,Bologna,2,3,A,21,9,8,5,2.54,3.0,3.0,Serie A,2017/18
23/12/17,Genoa,Benevento,1,0,H,15,12,5,3,1.44,4.33,8.0,Serie A,2017/18
23/12/17,Juventus,Roma,1,0,H,22,13,7,3,1.8,3.6,4.75,Serie A,2017/18
23/12/17,Lazio,Crotone,4,0,H,19,8,6,2,1.22,6.5,13.0,Serie A,2017/18
23/12/17,Milan,Atalanta,0,2,A,23,11,5,7,2.39,3.25,3.0,Serie A,2017/18
23/12/17,Napoli,Sampdoria,3,2,H,14,6,9,2,1.25,6.0,12.0,Serie A,2017/18
23/12/17,Sassuolo,Inter,1,0,H,9,16,4,4,5.0,3.75,1.72,Serie A,2017/18
23/12/17,Spal,Torino,2,2,D,15,15,4,5,3.6,3.39,2.1,Serie A,2017/18
23/12/17,Udinese,Verona,4,0,H,27,3,10,0,1.66,3.79,5.25,Serie A,2017/18
29/12/17,Crotone,Napoli,0,1,A,5,23,2,7,15.0,6.5,1.19,Serie A,2017/18
30/12/17,Atalanta,Cagliari,1,2,A,25,4,6,3,1.44,4.33,8.0,Serie A,2017/18
30/12/17,Benevento,Chievo,1,0,H,18,9,9,3,3.2,3.29,2.29,Serie A,2017/18
30/12/17,Bologna,Udinese,1,2,A,12,7,3,4,2.39,3.29,3.0,Serie A,2017/18
30/12/17,Fiorentina,Milan,1,1,D,18,8,6,4,2.0,3.5,3.79,Serie A,2017/18
30/12/17,Inter,Lazio,0,0,D,10,12,3,4,2.29,3.39,3.1,Serie A,2017/18
30/12/17,Roma,Sassuolo,1,1,D,21,15,4,5,1.3,5.5,10.0,Serie A,2017/18
30/12/17,Sampdoria,Spal,2,0,H,20,9,8,2,1.72,4.0,4.5,Serie A,2017/18
30/12/17,Torino,Genoa,0,0,D,17,3,6,1,2.1,3.39,3.6,Serie A,2017/18
30/12/17,Verona,Juventus,1,3,A,3,18,1,8,15.0,6.5,1.19,Serie A,2017/18
05/01/18,Chievo,Udinese,1,1,D,11,9,6,1,3.0,3.2,2.5,Serie A,2017/18
05/01/18,Fiorentina,Inter,1,1,D,23,13,4,4,2.5,3.25,2.87,Serie A,2017/18
06/01/18,Benevento,Sampdoria,3,2,H,16,13,4,6,3.5,3.5,2.1,Serie A,2017/18
06/01/18,Cagliari,Juventus,0,1,A,9,16,2,2,10.0,5.0,1.33,Serie A,2017/18
06/01/18,Genoa,Sassuolo,1,0,H,7,10,3,1,2.2,3.2,3.5,Serie A,2017/18
06/01/18,Milan,Crotone,1,0,H,26,8,9,2,1.33,5.25,9.5,Serie A,2017/18
06/01/18,Napoli,Verona,2,0,H,24,3,9,1,1.11,10.0,21.0,Serie A,2017/18
06/01/18,Roma,Atalanta,1,2,A,18,11,5,4,1.72,3.79,4.75,Serie A,2017/18
06/01/18,Spal,Lazio,2,5,A,13,15,4,7,6.5,4.2,1.53,Serie A,2017/18
06/01/18,Torino,Bologna,3,0,H,19,6,6,1,2.1,3.39,3.6,Serie A,2017/18
21/01/18,Atalanta,Napoli,0,1,A,9,12,3,3,3.6,3.5,2.04,Serie A,2017/18
21/01/18,Bologna,Benevento,3,0,H,8,4,6,1,1.7,3.6,5.5,Serie A,2017/18
21/01/18,Cagliari,Milan,1,2,A,12,16,3,6,3.75,3.39,2.04,Serie A,2017/18
21/01/18,Inter,Roma,1,1,D,17,7,7,1,2.39,3.5,2.89,Serie A,2017/18
21/01/18,Lazio,Chievo,5,1,H,18,9,11,3,1.25,6.25,12.0,Serie A,2017/18
21/01/18,Sampdoria,Fiorentina,3,1,H,14,12,10,5,3.0,3.39,2.37,Serie A,2017/18
21/01/18,Sassuolo,Torino,1,1,D,18,9,6,4,2.62,3.25,2.75,Serie A,2017/18
21/01/18,Udinese,Spal,1,1,D,6,14,1,4,1.75,3.39,5.5,Serie A,2017/18
21/01/18,Verona,Crotone,0,3,A,10,9,2,5,2.1,3.25,3.75,Serie A,2017/18
22/01/18,Juventus,Genoa,1,0,H,15,3,5,0,1.19,6.5,17.0,Serie A,2017/18
24/01/18,Lazio,Udinese,3,0,H,11,12,7,4,1.5,4.33,6.5,Serie A,2017/18
24/01/18,Sampdoria,Roma,1,1,D,13,20,3,4,4.0,3.6,1.9,Serie A,2017/18
27/01/18,Chievo,Juventus,0,2,A,1,16,1,7,10.0,5.0,1.33,Serie A,2017/18
27/01/18,Sassuolo,Atalanta,0,3,A,10,17,1,10,3.39,3.29,2.2,Serie A,2017/18
28/01/18,Crotone,Cagliari,1,1,D,13,6,6,3,2.39,3.1,3.2,Serie A,2017/18
28/01/18,Fiorentina,Verona,1,4,A,28,8,6,5,1.28,5.5,11.0,Serie A,2017/18
28/01/18,Genoa,Udinese,0,1,A,19,6,2,1,2.14,3.1,3.79,Serie A,2017/18
28/01/18,Milan,Lazio,2,1,H,11,13,5,4,2.39,3.5,2.89,Serie A,2017/18
28/01/18,Napoli,Bologna,3,1,H,9,10,4,5,1.18,7.5,15.0,Serie A,2017/18
28/01/18,Roma,Sampdoria,0,1,A,19,15,8,10,1.39,5.0,7.5,Serie A,2017/18
28/01/18,Spal,Inter,1,1,D,12,10,3,6,5.5,3.79,1.66,Serie A,2017/18
28/01/18,Torino,Benevento,3,0,H,14,6,5,1,1.44,4.75,7.0,Serie A,2017/18
03/02/18,Inter,Crotone,1,1,D,11,11,2,2,1.3,5.25,11.0,Serie A,2017/18
03/02/18,Sampdoria,Torino,1,1,D,9,14,3,5,2.39,3.39,2.89,Serie A,2017/18
04/02/18,Atalanta,Chievo,1,0,H,24,4,4,0,1.36,4.75,9.5,Serie A,2017/18
04/02/18,Benevento,Napoli,0,2,A,14,17,4,5,17.0,7.0,1.18,Serie A,2017/18
04/02/18,Bologna,Fiorentina,1,2,A,8,11,4,6,3.39,3.29,2.2,Serie A,2017/18
04/02/18,Cagliari,Spal,2,0,H,10,10,4,3,2.14,3.25,3.6,Serie A,2017/18
04/02/18,Juventus,Sassuolo,7,0,H,17,5,10,1,1.22,6.0,15.0,Serie A,2017/18
04/02/18,Udinese,Milan,1,1,D,13,15,3,4,3.39,3.29,2.2,Serie A,2017/18
04/02/18,Verona,Roma,0,1,A,9,17,1,8,7.0,4.5,1.44,Serie A,2017/18
05/02/18,Lazio,Genoa,1,2,A,22,6,5,4,1.5,4.2,7.0,Serie A,2017/18
09/02/18,Fiorentina,Juventus,0,2,A,12,4,2,3,4.5,3.5,1.85,Serie A,2017/18
10/02/18,Crotone,Atalanta,1,1,D,9,13,4,4,4.5,3.5,1.85,Serie A,2017/18
10/02/18,Napoli,Lazio,4,1,H,17,5,7,1,1.61,4.33,5.0,Serie A,2017/18
10/02/18,Spal,Milan,0,4,A,8,21,0,9,4.5,3.6,1.83,Serie A,2017/18
11/02/18,Chievo,Genoa,0,1,A,6,10,1,3,3.1,3.1,2.5,Serie A,2017/18
11/02/18,Inter,Bologna,2,1,H,15,8,5,4,1.5,4.2,7.0,Serie A,2017/18
11/02/18,Roma,Benevento,5,2,H,20,6,9,3,1.14,8.0,19.0,Serie A,2017/18
11/02/18,Sampdoria,Verona,2,0,H,22,6,10,1,1.44,4.5,7.5,Serie A,2017/18
11/02/18,Sassuolo,Cagliari,0,0,D,15,5,1,2,2.1,3.39,3.6,Serie A,2017/18
11/02/18,Torino,Udinese,2,0,H,14,12,7,0,1.85,3.6,4.33,Serie A,2017/18
17/02/18,Chievo,Cagliari,2,1,H,9,5,5,3,2.45,3.2,3.1,Serie A,2017/18
17/02/18,Genoa,Inter,2,0,H,9,14,2,5,3.5,3.1,2.25,Serie A,2017/18
17/02/18,Udinese,Roma,0,2,A,8,18,3,7,4.33,3.6,1.85,Serie A,2017/18
18/02/18,Atalanta,Fiorentina,1,1,D,7,17,3,2,2.29,3.29,3.1,Serie A,2017/18
18/02/18,Benevento,Crotone,3,2,H,16,19,8,3,2.54,3.2,2.89,Serie A,2017/18
18/02/18,Bologna,Sassuolo,2,1,H,10,19,6,6,2.54,3.2,2.87,Serie A,2017/18
18/02/18,Milan,Sampdoria,1,0,H,20,9,8,2,1.72,4.0,4.5,Serie A,2017/18
18/02/18,Napoli,Spal,1,0,H,19,4,5,1,1.14,8.0,23.0,Serie A,2017/18
18/02/18,Torino,Juventus,0,1,A,6,8,3,3,4.75,3.75,1.75,Serie A,2017/18
19/02/18,Lazio,Verona,2,0,H,33,5,10,0,1.16,7.5,17.0,Serie A,2017/18
24/02/18,Bologna,Genoa,2,0,H,7,16,4,3,2.89,3.0,2.7,Serie A,2017/18
24/02/18,Inter,Benevento,2,0,H,9,10,4,1,1.25,6.0,11.0,Serie A,2017/18
25/02/18,Crotone,Spal,2,3,A,17,10,7,6,2.29,3.1,3.39,Serie A,2017/18
25/02/18,Fiorentina,Chievo,1,0,H,14,5,5,2,1.5,4.2,7.0,Serie A,2017/18
25/02/18,Roma,Milan,0,2,A,18,10,3,5,1.95,3.6,3.79,Serie A,2017/18
25/02/18,Sampdoria,Udinese,2,1,H,14,16,3,4,1.9,3.5,4.2,Serie A,2017/18
25/02/18,Sassuolo,Lazio,0,3,A,15,6,4,4,4.0,3.6,1.9,Serie A,2017/18
25/02/18,Verona,Torino,2,1,H,7,12,4,2,5.25,3.79,1.66,Serie A,2017/18
26/02/18,Cagliari,Napoli,0,5,A,7,18,3,8,10.0,5.0,1.33,Serie A,2017/18
03/03/18,Lazio,Juventus,0,1,A,4,6,2,1,3.5,3.29,2.2,Serie A,2017/18
03/03/18,Napoli,Roma,2,4,A,26,11,13,5,1.57,4.0,6.0,Serie A,2017/18
03/03/18,Spal,Bologna,1,0,H,11,6,1,0,2.39,3.2,3.2,Serie A,2017/18
09/03/18,Roma,Torino,3,0,H,15,10,5,3,1.61,4.2,5.25,Serie A,2017/18
10/03/18,Verona,Chievo,1,0,H,7,10,2,2,3.39,3.29,2.2,Serie A,2017/18
11/03/18,Bologna,Atalanta,0,1,A,10,21,1,5,4.2,3.39,1.95,Serie A,2017/18
