date,home_team,away_team,home_goals,away_goals,result,home_shots,away_shots,home_shots_on_target,away_shots_on_target,odds_home,odds_draw,odds_away,league,season
26/09/2021,Freiburg,Augsburg,3,0,H,19,8,9,2,1.85,3.6,4.33,Bundesliga,2021/22
01/10/2021,FC Koln,Greuther Furth,3,1,H,18,7,8,3,1.4,5.0,7.0,Bundesliga,2021/22
02/10/2021,Dortmund,Augsburg,2,1,H,17,5,3,3,1.22,6.5,12.0,Bundesliga,2021/22
02/10/2021,Hertha,Freiburg,1,2,A,12,9,3,4,2.9,3.4,2.4,Bundesliga,2021/22
02/10/2021,Stuttgart,Hoffenheim,3,1,H,12,13,6,4,2.62,3.75,2.45,Bundesliga,2021/22
02/10/2021,Wolfsburg,M'gladbach,1,3,A,10,19,5,11,2.1,3.6,3.4,Bundesliga,2021/22
02/10/2021,RB Leipzig,Bochum,3,0,H,15,9,9,2,1.2,7.0,12.0,Bundesliga,2021/22
03/10/2021,Mainz,Union Berlin,1,2,A,11,15,4,3,2.05,3.5,3.6,Bundesliga,2021/22
03/10/2021,Bayern Munich,Ein Frankfurt,1,2,A,21,5,11,3,1.16,8.0,15.0,Bundesliga,2021/22
03/10/2021,Bielefeld,Leverkusen,0,4,A,10,19,3,7,5.0,4.0,1.61,Bundesliga,2021/22
15/10/2021,Hoffenheim,FC Koln,5,0,H,14,10,8,0,2.0,3.9,3.3,Bundesliga,2021/22
16/10/2021,Dortmund,Mainz,3,1,H,11,5,5,2,1.4,5.0,7.5,Bundesliga,2021/22
16/10/2021,Ein Frankfurt,Hertha,1,2,A,13,12,5,6,1.75,3.8,4.5,Bundesliga,2021/22
16/10/2021,Freiburg,RB Leipzig,1,1,D,15,13,2,4,4.0,4.0,1.85,Bundesliga,2021/22
16/10/2021,Greuther Furth,Bochum,0,1,A,12,9,3,2,2.37,3.5,2.9,Bundesliga,2021/22
16/10/2021,Union Berlin,Wolfsburg,2,0,H,6,13,3,4,2.7,3.25,2.7,Bundesliga,2021/22
16/10/2021,M'gladbach,Stuttgart,1,1,D,31,5,8,2,1.5,4.75,6.0,Bundesliga,2021/22
17/10/2021,Leverkusen,Bayern Munich,1,5,A,7,27,4,11,4.75,4.6,1.6,Bundesliga,2021/22
17/10/2021,Augsburg,Bielefeld,1,1,D,14,10,6,3,2.25,3.2,3.4,Bundesliga,2021/22
22/10/2021,Mainz,Augsburg,4,1,H,19,6,8,2,1.61,3.8,5.75,Bundesliga,2021/22
23/10/2021,Bayern Munich,Hoffenheim,4,0,H,15,9,7,2,1.14,9.0,15.0,Bundesliga,2021/22
23/10/2021,Bielefeld,Dortmund,1,3,A,13,14,6,7,6.0,4.5,1.5,Bundesliga,2021/22
23/10/2021,RB Leipzig,Greuther Furth,4,1,H,13,8,5,4,1.12,8.5,21.0,Bundesliga,2021/22
23/10/2021,Wolfsburg,Freiburg,0,2,A,17,11,4,4,2.1,3.3,3.6,Bundesliga,2021/22
23/10/2021,Hertha,M'gladbach,1,0,H,10,10,4,1,3.75,3.5,2.0,Bundesliga,2021/22
24/10/2021,FC Koln,Leverkusen,2,2,D,17,9,5,6,3.3,3.8,2.05,Bundesliga,2021/22
24/10/2021,Stuttgart,Union Berlin,1,1,D,8,11,2,3,2.37,3.5,2.9,Bundesliga,2021/22
24/10/2021,Bochum,Ein Frankfurt,2,0,H,19,14,7,6,3.2,3.5,2.2,Bundesliga,2021/22
29/10/2021,Hoffenheim,Hertha,2,0,H,14,5,3,2,1.66,4.0,4.75,Bundesliga,2021/22
30/10/2021,Bielefeld,Mainz,1,2,A,15,16,7,6,3.75,3.5,2.0,Bundesliga,2021/22
30/10/2021,Dortmund,FC Koln,2,0,H,7,19,4,6,1.45,5.0,6.0,Bundesliga,2021/22
30/10/2021,Freiburg,Greuther Furth,3,1,H,12,8,5,4,1.36,5.0,8.0,Bundesliga,2021/22
30/10/2021,Leverkusen,Wolfsburg,0,2,A,12,13,1,8,1.9,3.75,4.0,Bundesliga,2021/22
30/10/2021,Union Berlin,Bayern Munich,2,5,A,9,14,6,6,9.0,5.75,1.3,Bundesliga,2021/22
30/10/2021,Ein Frankfurt,RB Leipzig,1,1,D,12,15,3,7,4.2,4.0,1.75,Bundesliga,2021/22
31/10/2021,Augsburg,Stuttgart,4,1,H,20,12,12,3,3.0,3.3,2.4,Bundesliga,2021/22
31/10/2021,M'gladbach,Bochum,2,1,H,14,11,5,4,1.36,5.0,8.5,Bundesliga,2021/22
05/11/2021,Mainz,M'gladbach,1,1,D,19,11,8,5,2.62,3.6,2.55,Bundesliga,2021/22
06/11/2021,Bayern Munich,Freiburg,2,1,H,29,14,11,4,1.16,8.0,15.0,Bundesliga,2021/22
06/11/2021,Bochum,Hoffenheim,2,0,H,14,9,4,1,3.8,3.8,1.9,Bundesliga,2021/22
06/11/2021,Stuttgart,Bielefeld,0,1,A,9,15,4,2,1.8,3.8,4.33,Bundesliga,2021/22
06/11/2021,Wolfsburg,Augsburg,1,0,H,9,13,4,3,1.5,4.2,6.5,Bundesliga,2021/22
06/11/2021,RB Leipzig,Dortmund,2,1,H,15,9,7,3,1.9,3.8,3.8,Bundesliga,2021/22
07/11/2021,Hertha,Leverkusen,1,1,D,15,8,5,3,3.5,3.75,2.0,Bundesliga,2021/22
07/11/2021,FC Koln,Union Berlin,2,2,D,16,9,5,3,2.05,3.5,3.6,Bundesliga,2021/22
07/11/2021,Greuther Furth,Ein Frankfurt,1,2,A,20,14,2,4,3.75,3.75,1.95,Bundesliga,2021/22
19/11/2021,Augsburg,Bayern Munich,2,1,H,6,18,3,4,15.0,8.0,1.16,Bundesliga,2021/22
20/11/2021,Bielefeld,Wolfsburg,2,2,D,10,13,3,5,4.2,3.5,1.9,Bundesliga,2021/22
20/11/2021,Dortmund,Stuttgart,2,1,H,20,12,4,4,1.33,5.5,8.0,Bundesliga,2021/22
20/11/2021,Hoffenheim,RB Leipzig,2,0,H,24,4,8,0,4.0,4.33,1.75,Bundesliga,2021/22
20/11/2021,Leverkusen,Bochum,1,0,H,11,19,5,7,1.36,5.0,9.0,Bundesliga,2021/22
20/11/2021,M'gladbach,Greuther Furth,4,0,H,19,4,11,2,1.28,6.0,10.0,Bundesliga,2021/22
20/11/2021,Union Berlin,Hertha,2,0,H,16,6,5,3,2.0,3.5,3.8,Bundesliga,2021/22
21/11/2021,Freiburg,Ein Frankfurt,0,2,A,20,13,6,7,2.0,3.6,3.6,Bundesliga,2021/22
21/11/2021,Mainz,FC Koln,1,1,D,11,12,2,6,2.1,3.6,3.4,Bundesliga,2021/22
26/11/2021,Stuttgart,Mainz,2,1,H,8,18,3,5,2.9,3.3,2.45,Bundesliga,2021/22
27/11/2021,Bochum,Freiburg,2,1,H,13,22,5,11,3.2,3.4,2.25,Bundesliga,2021/22
27/11/2021,FC Koln,M'gladbach,4,1,H,15,15,9,5,2.7,3.8,2.37,Bundesliga,2021/22
27/11/2021,Greuther Furth,Hoffenheim,3,6,A,14,20,7,11,4.75,4.33,1.65,Bundesliga,2021/22
27/11/2021,Hertha,Augsburg,1,1,D,10,20,4,7,2.05,3.25,3.8,Bundesliga,2021/22
27/11/2021,Wolfsburg,Dortmund,1,3,A,15,16,7,8,2.9,3.5,2.37,Bundesliga,2021/22
27/11/2021,Bayern Munich,Bielefeld,1,0,H,23,8,9,0,1.07,12.0,27.0,Bundesliga,2021/22
28/11/2021,Ein Frankfurt,Union Berlin,2,1,H,17,7,4,4,2.3,3.5,3.0,Bundesliga,2021/22
28/11/2021,RB Leipzig,Leverkusen,1,3,A,14,11,3,4,1.85,4.0,3.8,Bundesliga,2021/22
03/12/2021,Union Berlin,RB Leipzig,2,1,H,14,11,5,2,3.5,3.7,2.0,Bundesliga,2021/22
04/12/2021,Augsburg,Bochum,2,3,A,16,12,7,6,2.3,3.4,3.1,Bundesliga,2021/22
04/12/2021,Bielefeld,FC Koln,1,1,D,18,9,5,3,3.4,3.5,2.1,Bundesliga,2021/22
04/12/2021,Hoffenheim,Ein Frankfurt,3,2,H,8,17,4,2,1.9,3.8,3.75,Bundesliga,2021/22
04/12/2021,Leverkusen,Greuther Furth,7,1,H,13,8,8,3,1.22,6.5,12.0,Bundesliga,2021/22
