date,home_team,away_team,home_goals,away_goals,result,home_shots,away_shots,home_shots_on_target,away_shots_on_target,odds_home,odds_draw,odds_away,league,season
16/08/2019,Ath Bilbao,Barcelona,1,0,H,11,11,5,2,5.25,3.8,1.65,La Liga,2019/20
17/08/2019,Celta,Real Madrid,1,3,A,7,17,4,11,4.75,4.2,1.65,La Liga,2019/20
17/08/2019,Valencia,Sociedad,1,1,D,14,12,6,3,1.66,3.75,5.5,La Liga,2019/20
17/08/2019,Mallorca,Eibar,2,1,H,16,11,4,5,2.8,3.2,2.6,La Liga,2019/20
17/08/2019,Leganes,Osasuna,0,1,A,13,4,2,2,2.0,3.2,4.2,La Liga,2019/20
17/08/2019,Villarreal,Granada,4,4,D,12,14,7,7,1.6,3.8,6.5,La Liga,2019/20
18/08/2019,Alaves,Levante,1,0,H,9,16,2,4,2.15,3.2,3.6,La Liga,2019/20
18/08/2019,Espanol,Sevilla,0,2,A,7,12,2,4,3.2,3.3,2.3,La Liga,2019/20
18/08/2019,Betis,Valladolid,1,2,A,13,14,4,3,1.66,3.75,5.5,La Liga,2019/20
18/08/2019,Ath Madrid,Getafe,1,0,H,5,6,5,0,1.44,4.33,8.0,La Liga,2019/20
23/08/2019,Granada,Sevilla,0,1,A,12,11,0,6,3.6,3.6,1.95,La Liga,2019/20
23/08/2019,Levante,Villarreal,2,1,H,16,23,4,6,2.55,3.4,2.62,La Liga,2019/20
24/08/2019,Osasuna,Eibar,0,0,D,6,12,2,0,2.5,3.2,2.9,La Liga,2019/20
24/08/2019,Real Madrid,Valladolid,1,1,D,22,9,4,2,1.2,6.5,13.0,La Liga,2019/20
24/08/2019,Celta,Valencia,1,0,H,11,9,6,1,3.1,3.4,2.25,La Liga,2019/20
24/08/2019,Getafe,Ath Bilbao,1,1,D,6,4,2,2,2.6,3.0,2.9,La Liga,2019/20
25/08/2019,Alaves,Espanol,0,0,D,10,5,2,1,2.45,3.2,3.0,La Liga,2019/20
25/08/2019,Mallorca,Sociedad,0,1,A,12,12,4,4,3.1,3.1,2.4,La Liga,2019/20
