date,home_team,away_team,home_goals,away_goals,result,home_shots,away_shots,home_shots_on_target,away_shots_on_target,odds_home,odds_draw,odds_away,league,season
15/08/2024,Ath Bilbao,Getafe,1,1,D,7,9,4,2,1.48,4.0,8.0,La Liga,2024/25
15/08/2024,Betis,Girona,1,1,D,19,13,4,2,2.35,3.4,3.0,La Liga,2024/25
16/08/2024,Celta,Alaves,2,1,H,6,10,4,2,2.0,3.2,4.1,La Liga,2024/25
16/08/2024,Las Palmas,Sevilla,2,2,D,13,16,5,5,2.8,3.25,2.63,La Liga,2024/25
17/08/2024,Osasuna,Leganes,1,1,D,16,10,5,4,1.85,3.3,4.5,La Liga,2024/25
17/08/2024,Valencia,Barcelona,1,2,A,6,18,1,8,4.75,3.8,1.73,La Liga,2024/25
18/08/2024,Sociedad,Vallecano,1,2,A,11,12,5,5,1.57,3.75,7.0,La Liga,2024/25
18/08/2024,Mallorca,Real Madrid,1,1,D,12,13,5,4,8.0,4.2,1.45,La Liga,2024/25
19/08/2024,Valladolid,Espanol,1,0,H,12,10,3,2,2.38,3.0,3.4,La Liga,2024/25
19/08/2024,Villarreal,Ath Madrid,2,2,D,8,10,3,5,3.3,3.7,2.1,La Liga,2024/25
23/08/2024,Celta,Valencia,3,1,H,7,13,5,5,2.1,3.4,3.6,La Liga,2024/25
23/08/2024,Sevilla,Villarreal,1,2,A,15,6,9,5,2.4,3.6,2.8,La Liga,2024/25
24/08/2024,Osasuna,Mallorca,1,0,H,15,11,5,2,2.45,3.1,3.1,La Liga,2024/25
24/08/2024,Barcelona,Ath Bilbao,2,1,H,13,9,5,2,1.62,4.2,5.0,La Liga,2024/25
24/08/2024,Espanol,Sociedad,0,1,A,13,8,3,4,3.9,3.2,2.05,La Liga,2024/25
24/08/2024,Getafe,Vallecano,0,0,D,12,3,0,1,2.45,3.0,3.2,La Liga,2024/25
25/08/2024,Real Madrid,Valladolid,3,0,H,17,8,9,2,1.18,7.5,15.0,La Liga,2024/25
25/08/2024,Leganes,Las Palmas,2,1,H,10,10,5,5,2.25,3.0,3.6,La Liga,2024/25
25/08/2024,Alaves,Betis,0,0,D,3,13,1,3,2.38,3.1,3.25,La Liga,2024/25
25/08/2024,Ath Madrid,Girona,3,0,H,11,13,6,5,1.6,4.1,5.5,La Liga,2024/25
26/08/2024,Villarreal,Celta,4,3,H,22,18,9,8,1.91,3.4,3.8,La Liga,2024/25
27/08/2024,Mallorca,Sevilla,0,0,D,12,16,4,7,2.38,3.1,3.25,La Liga,2024/25
27/08/2024,Vallecano,Barcelona,1,2,A,8,22,4,5,5.25,3.8,1.62,La Liga,2024/25
28/08/2024,Ath Bilbao,Valencia,1,0,H,13,2,4,0,1.62,3.9,5.75,La Liga,2024/25
28/08/2024,Valladolid,Leganes,0,0,D,12,8,2,1,2.3,3.0,3.6,La Liga,2024/25
28/08/2024,Ath Madrid,Espanol,0,0,D,24,8,7,1,1.3,5.25,11.0,La Liga,2024/25
28/08/2024,Sociedad,Alaves,1,2,A,8,12,1,5,1.7,3.5,5.75,La Liga,2024/25
29/08/2024,Girona,Osasuna,4,0,H,10,1,5,0,1.7,4.0,4.33,La Liga,2024/25
29/08/2024,Las Palmas,Real Madrid,1,1,D,7,25,3,8,8.0,5.0,1.38,La Liga,2024/25
31/08/2024,Barcelona,Valladolid,7,0,H,23,5,10,2,1.25,6.25,10.0,La Liga,2024/25
31/08/2024,Ath Bilbao,Ath Madrid,0,1,A,8,9,1,2,3.0,3.3,2.38,La Liga,2024/25
31/08/2024,Espanol,Vallecano,2,1,H,10,17,5,5,2.8,3.0,2.8,La Liga,2024/25
31/08/2024,Leganes,Mallorca,0,1,A,4,12,2,3,2.5,3.0,3.2,La Liga,2024/25
31/08/2024,Valencia,Villarreal,1,1,D,22,9,6,3,2.8,3.4,2.45,La Liga,2024/25
01/09/2024,Alaves,Las Palmas,2,0,H,15,12,5,7,1.95,3.4,4.0,La Liga,2024/25
01/09/2024,Osasuna,Celta,3,2,H,10,12,4,3,2.45,3.25,3.0,La Liga,2024/25
01/09/2024,Sevilla,Girona,0,2,A,16,11,5,4,2.35,3.8,2.75,La Liga,2024/25
01/09/2024,Getafe,Sociedad,0,0,D,16,1,1,0,3.5,2.9,2.38,La Liga,2024/25
01/09/2024,Real Madrid,Betis,2,0,H,20,12,8,2,1.29,5.75,9.5,La Liga,2024/25
13/09/2024,Betis,Leganes,2,0,H,14,3,5,0,1.62,3.7,6.25,La Liga,2024/25
14/09/2024,Mallorca,Villarreal,1,2,A,10,21,5,4,2.45,3.4,2.88,La Liga,2024/25
14/09/2024,Espanol,Alaves,3,2,H,9,19,4,6,2.63,3.2,2.8,La Liga,2024/25
14/09/2024,Sevilla,Getafe,1,0,H,10,15,4,4,2.2,3.0,3.7,La Liga,2024/25
14/09/2024,Sociedad,Real Madrid,0,2,A,11,16,2,7,4.75,3.9,1.67,La Liga,2024/25
15/09/2024,Celta,Valladolid,3,1,H,14,6,7,1,1.67,3.75,5.5,La Liga,2024/25
15/09/2024,Girona,Barcelona,1,4,A,9,20,4,9,4.2,3.8,1.8,La Liga,2024/25
15/09/2024,Las Palmas,Ath Bilbao,2,3,A,15,9,6,4,3.8,3.4,2.0,La Liga,2024/25
15/09/2024,Ath Madrid,Valencia,3,0,H,14,5,5,1,1.33,4.5,11.0,La Liga,2024/25
16/09/2024,Vallecano,Osasuna,3,1,H,17,5,6,2,2.05,3.1,4.0,La Liga,2024/25
17/09/2024,Mallorca,Sociedad,1,0,H,10,13,4,4,2.9,2.75,3.0,La Liga,2024/25
18/09/2024,Betis,Getafe,2,1,H,18,15,8,5,1.91,3.0,5.0,La Liga,2024/25
19/09/2024,Leganes,Ath Bilbao,0,2,A,14,10,3,4,3.75,3.2,2.05,La Liga,2024/25
20/09/2024,Alaves,Sevilla,2,1,H,10,8,4,2,2.15,3.1,3.7,La Liga,2024/25
