date,home_team,away_team,home_goals,away_goals,result,home_shots,away_shots,home_shots_on_target,away_shots_on_target,odds_home,odds_draw,odds_away,league,season
24/09/2023,Las Palmas,Granada,1,0,H,10,2,3,1,1.95,3.5,3.6,La Liga,2023/24
24/09/2023,Ath Madrid,Real Madrid,3,1,H,10,20,4,5,2.7,3.4,2.55,La Liga,2023/24
26/09/2023,Sevilla,Almeria,5,1,H,18,10,9,1,1.67,3.8,5.0,La Liga,2023/24
26/09/2023,Mallorca,Barcelona,2,2,D,10,10,5,4,7.5,4.2,1.5,La Liga,2023/24
27/09/2023,Ath Bilbao,Getafe,2,2,D,9,13,4,5,1.62,3.6,6.5,La Liga,2023/24
27/09/2023,Real Madrid,Las Palmas,2,0,H,21,16,9,2,1.2,7.0,11.0,La Liga,2023/24
27/09/2023,Villarreal,Girona,1,2,A,14,17,3,5,2.25,3.5,3.1,La Liga,2023/24
27/09/2023,Cadiz,Vallecano,0,0,D,9,9,2,4,2.5,3.2,2.88,La Liga,2023/24
27/09/2023,Valencia,Sociedad,0,1,A,9,2,2,1,2.63,3.1,2.8,La Liga,2023/24
28/09/2023,Celta,Alaves,1,1,D,8,21,0,11,1.7,3.6,5.25,La Liga,2023/24
28/09/2023,Granada,Betis,1,1,D,19,13,7,3,3.0,3.3,2.38,La Liga,2023/24
28/09/2023,Osasuna,Ath Madrid,0,2,A,13,4,2,3,3.4,3.4,2.15,La Liga,2023/24
29/09/2023,Barcelona,Sevilla,1,0,H,18,12,5,3,1.36,5.25,8.0,La Liga,2023/24
30/09/2023,Getafe,Villarreal,0,0,D,22,3,9,0,2.9,3.1,2.6,La Liga,2023/24
30/09/2023,Vallecano,Mallorca,2,2,D,19,9,5,4,2.1,3.1,4.0,La Liga,2023/24
30/09/2023,Girona,Real Madrid,0,3,A,13,14,3,7,3.5,4.0,1.95,La Liga,2023/24
30/09/2023,Sociedad,Ath Bilbao,3,0,H,8,18,5,3,2.2,3.2,3.5,La Liga,2023/24
01/10/2023,Almeria,Granada,3,3,D,17,19,5,4,1.95,3.6,3.75,La Liga,2023/24
01/10/2023,Alaves,Osasuna,0,2,A,17,10,3,3,2.75,3.0,2.8,La Liga,2023/24
01/10/2023,Ath Madrid,Cadiz,3,2,H,18,8,9,4,1.33,5.0,10.0,La Liga,2023/24
01/10/2023,Betis,Valencia,3,0,H,15,9,7,2,2.3,3.25,3.3,La Liga,2023/24
02/10/2023,Las Palmas,Celta,2,1,H,16,11,5,3,2.5,3.2,3.0,La Liga,2023/24
06/10/2023,Ath Bilbao,Almeria,3,0,H,23,4,9,1,1.36,5.0,8.0,La Liga,2023/24
07/10/2023,Cadiz,Girona,0,1,A,8,20,2,5,3.25,3.4,2.25,La Liga,2023/24
07/10/2023,Real Madrid,Osasuna,4,0,H,19,7,9,1,1.29,6.0,9.5,La Liga,2023/24
07/10/2023,Mallorca,Valencia,1,1,D,9,11,5,3,2.5,3.0,3.2,La Liga,2023/24
07/10/2023,Sevilla,Vallecano,2,2,D,22,7,6,4,1.85,3.6,4.2,La Liga,2023/24
08/10/2023,Villarreal,Las Palmas,1,2,A,9,8,4,5,1.6,4.0,5.75,La Liga,2023/24
08/10/2023,Ath Madrid,Sociedad,2,1,H,14,13,5,4,1.83,3.4,4.5,La Liga,2023/24
08/10/2023,Alaves,Betis,1,1,D,15,6,5,2,2.8,3.25,2.6,La Liga,2023/24
08/10/2023,Celta,Getafe,2,2,D,26,3,11,2,2.05,3.1,4.2,La Liga,2023/24
08/10/2023,Granada,Barcelona,2,2,D,7,22,2,10,6.5,5.25,1.4,La Liga,2023/24
20/10/2023,Osasuna,Granada,2,0,H,12,13,6,3,1.73,3.8,4.75,La Liga,2023/24
21/10/2023,Sociedad,Mallorca,1,0,H,14,18,6,7,1.55,3.8,7.0,La Liga,2023/24
21/10/2023,Getafe,Betis,1,1,D,14,13,4,3,2.5,3.0,3.1,La Liga,2023/24
21/10/2023,Sevilla,Real Madrid,1,1,D,17,14,7,5,4.2,3.6,1.85,La Liga,2023/24
21/10/2023,Celta,Ath Madrid,0,3,A,16,12,3,7,3.5,3.5,2.1,La Liga,2023/24
22/10/2023,Las Palmas,Vallecano,0,1,A,12,12,6,4,2.63,3.1,2.8,La Liga,2023/24
22/10/2023,Girona,Almeria,5,2,H,19,9,8,5,1.45,4.5,7.0,La Liga,2023/24
22/10/2023,Villarreal,Alaves,1,1,D,12,16,3,7,1.7,3.75,5.0,La Liga,2023/24
22/10/2023,Barcelona,Ath Bilbao,1,0,H,12,10,7,3,1.62,4.0,5.5,La Liga,2023/24
23/10/2023,Valencia,Cadiz,2,0,H,12,5,4,4,1.75,3.6,5.0,La Liga,2023/24
27/10/2023,Girona,Celta,1,0,H,12,4,2,2,1.7,4.2,4.5,La Liga,2023/24
28/10/2023,Almeria,Las Palmas,1,2,A,10,10,4,3,2.25,3.5,3.1,La Liga,2023/24
28/10/2023,Barcelona,Real Madrid,1,2,A,15,13,3,4,2.55,3.6,2.6,La Liga,2023/24
28/10/2023,Mallorca,Getafe,0,0,D,15,8,4,0,2.25,3.0,3.5,La Liga,2023/24
28/10/2023,Cadiz,Sevilla,2,2,D,10,20,5,10,3.3,3.25,2.25,La Liga,2023/24
29/10/2023,Betis,Osasuna,2,1,H,9,7,2,1,2.05,3.5,3.6,La Liga,2023/24
29/10/2023,Vallecano,Sociedad,2,2,D,16,15,7,3,3.1,3.2,2.38,La Liga,2023/24
29/10/2023,Ath Bilbao,Valencia,2,2,D,12,11,7,5,1.62,3.8,5.75,La Liga,2023/24
29/10/2023,Ath Madrid,Alaves,2,1,H,11,8,7,1,1.4,4.75,8.5,La Liga,2023/24
30/10/2023,Granada,Villarreal,2,3,A,18,6,8,5,3.1,3.5,2.25,La Liga,2023/24
03/11/2023,Las Palmas,Ath Madrid,2,1,H,9,13,3,5,5.75,3.6,1.65,La Liga,2023/24
04/11/2023,Osasuna,Girona,2,4,A,15,11,3,4,2.9,3.4,2.4,La Liga,2023/24
04/11/2023,Betis,Mallorca,2,0,H,22,8,3,1,1.91,3.3,4.5,La Liga,2023/24
04/11/2023,Celta,Sevilla,1,1,D,15,13,3,5,2.6,3.4,2.7,La Liga,2023/24
04/11/2023,Sociedad,Barcelona,0,1,A,13,12,6,4,3.1,3.5,2.25,La Liga,2023/24
05/11/2023,Alaves,Almeria,1,0,H,23,9,3,3,1.75,3.75,4.75,La Liga,2023/24
05/11/2023,Valencia,Granada,1,0,H,11,6,2,1,1.65,4.0,5.0,La Liga,2023/24
05/11/2023,Villarreal,Ath Bilbao,2,3,A,17,17,6,7,2.8,3.6,2.4,La Liga,2023/24
05/11/2023,Real Madrid,Vallecano,0,0,D,22,4,5,0,1.29,5.5,12.0,La Liga,2023/24
06/11/2023,Getafe,Cadiz,1,0,H,13,6,3,2,1.91,3.1,4.75,La Liga,2023/24
10/11/2023,Ath Bilbao,Celta,4,3,H,21,13,12,5,1.67,3.8,5.0,La Liga,2023/24
11/11/2023,Vallecano,Girona,1,2,A,22,19,9,7,2.88,3.5,2.4,La Liga,2023/24
11/11/2023,Almeria,Sociedad,1,3,A,7,18,2,6,4.75,3.8,1.73,La Liga,2023/24
11/11/2023,Granada,Getafe,1,1,D,12,10,6,6,2.5,3.1,3.0,La Liga,2023/24
11/11/2023,Osasuna,Las Palmas,1,1,D,11,6,3,1,1.95,3.4,4.0,La Liga,2023/24
11/11/2023,Real Madrid,Valencia,5,1,H,16,10,7,4,1.33,5.5,8.5,La Liga,2023/24
12/11/2023,Barcelona,Alaves,2,1,H,11,8,6,1,1.25,6.0,11.0,La Liga,2023/24
12/11/2023,Sevilla,Betis,1,1,D,13,14,4,6,2.05,3.5,3.6,La Liga,2023/24
12/11/2023,Ath Madrid,Villarreal,3,1,H,25,11,10,7,1.36,5.5,7.5,La Liga,2023/24
24/11/2023,Alaves,Granada,3,1,H,8,11,5,4,1.7,3.6,5.0,La Liga,2023/24
25/11/2023,Vallecano,Barcelona,1,1,D,10,15,4,4,5.25,4.0,1.65,La Liga,2023/24
25/11/2023,Valencia,Celta,0,0,D,8,13,0,1,2.2,3.25,3.5,La Liga,2023/24
25/11/2023,Getafe,Almeria,2,1,H,18,13,5,4,1.65,3.75,5.5,La Liga,2023/24
25/11/2023,Ath Madrid,Mallorca,1,0,H,20,8,3,1,1.33,5.0,9.5,La Liga,2023/24
26/11/2023,Villarreal,Osasuna,3,1,H,10,15,3,7,2.15,3.5,3.3,La Liga,2023/24
26/11/2023,Sociedad,Sevilla,2,1,H,11,8,8,2,1.75,3.6,4.75,La Liga,2023/24
26/11/2023,Cadiz,Real Madrid,0,3,A,13,14,4,5,6.0,4.5,1.5,La Liga,2023/24
26/11/2023,Betis,Las Palmas,1,0,H,12,15,6,4,1.7,3.75,5.25,La Liga,2023/24
27/11/2023,Girona,Ath Bilbao,1,1,D,12,13,2,6,2.25,3.5,3.1,La Liga,2023/24
29/11/2023,Mallorca,Cadiz,1,1,D,16,6,3,3,1.95,3.2,4.33,La Liga,2023/24
01/12/2023,Las Palmas,Getafe,2,0,H,11,12,6,4,2.38,2.9,3.4,La Liga,2023/24
02/12/2023,Girona,Valencia,2,1,H,9,9,5,3,1.7,4.0,4.75,La Liga,2023/24
02/12/2023,Ath Bilbao,Vallecano,4,0,H,9,11,4,3,1.57,4.2,5.75,La Liga,2023/24
02/12/2023,Real Madrid,Granada,2,0,H,11,1,4,0,1.17,8.0,15.0,La Liga,2023/24
02/12/2023,Osasuna,Sociedad,1,1,D,9,17,3,5,3.4,3.25,2.2,La Liga,2023/24
03/12/2023,Mallorca,Alaves,0,0,D,7,7,3,4,2.45,3.0,3.25,La Liga,2023/24
03/12/2023,Almeria,Betis,0,0,D,20,6,8,2,3.2,3.6,2.2,La Liga,2023/24
03/12/2023,Sevilla,Villarreal,1,1,D,18,5,4,4,2.0,3.6,3.6,La Liga,2023/24
03/12/2023,Barcelona,Ath Madrid,1,0,H,13,9,2,4,2.0,3.75,3.5,La Liga,2023/24
04/12/2023,Celta,Cadiz,1,1,D,26,2,7,1,1.57,3.8,6.5,La Liga,2023/24
08/12/2023,Getafe,Valencia,1,0,H,8,3,6,0,2.6,2.9,3.1,La Liga,2023/24
09/12/2023,Alaves,Las Palmas,0,1,A,19,9,5,2,2.1,3.0,4.2,La Liga,2023/24
09/12/2023,Betis,Real Madrid,1,1,D,14,12,6,2,4.2,3.8,1.8,La Liga,2023/24
09/12/2023,Villarreal,Sociedad,0,3,A,20,16,4,5,3.4,3.4,2.1,La Liga,2023/24
09/12/2023,Mallorca,Sevilla,1,0,H,6,19,3,5,2.75,3.1,2.75,La Liga,2023/24
10/12/2023,Ath Madrid,Almeria,2,1,H,13,19,4,5,1.22,6.5,12.0,La Liga,2023/24
10/12/2023,Cadiz,Osasuna,1,1,D,12,13,5,5,2.9,3.1,2.55,La Liga,2023/24
10/12/2023,Barcelona,Girona,2,4,A,31,15,11,7,1.53,5.0,5.5,La Liga,2023/24
11/12/2023,Granada,Ath Bilbao,1,1,D,7,19,4,4,5.0,4.0,1.67,La Liga,2023/24
11/12/2023,Vallecano,Celta,0,0,D,17,4,4,2,2.45,3.1,3.1,La Liga,2023/24
15/12/2023,Osasuna,Vallecano,1,0,H,10,9,4,3,2.2,3.2,3.5,La Liga,2023/24
